scenario,network,iteration,is_warmup,timestamp,handshake_ms,ttfb_ms,ttlb_ms,cpu_usr_s,cpu_sys_s,cpu_pct_time,max_rss_kb
A,ideal,data-001,False,2026-06-15T11:30:05.839695+00:00,6.886005401611328,9.534835815429688,11.40284538269043,0.0,0.0,43%,9236
A,ideal,data-002,False,2026-06-15T11:30:09.240196+00:00,9.107351303100586,9.107351303100586,13.20505142211914,0.0,0.0,41%,9376
A,ideal,data-003,False,2026-06-15T11:30:12.629844+00:00,9.128093719482422,9.128093719482422,12.767314910888672,0.0,0.0,37%,9532
A,ideal,data-004,False,2026-06-15T11:30:16.017071+00:00,3.850698471069336,3.850698471069336,8.169412612915039,0.0,0.0,52%,9548
A,ideal,data-005,False,2026-06-15T11:30:19.414080+00:00,3.8771629333496094,3.8771629333496094,7.688999176025391,0.0,0.0,55%,9352
A,ideal,data-006,False,2026-06-15T11:30:22.805139+00:00,4.770755767822266,7.183074951171875,8.803606033325195,0.0,0.0,55%,9352
A,ideal,data-007,False,2026-06-15T11:30:26.193304+00:00,5.788087844848633,5.788087844848633,10.379552841186523,0.0,0.0,47%,9300
A,ideal,data-008,False,2026-06-15T11:30:29.589340+00:00,5.651950836181641,7.768154144287109,9.459733963012695,0.0,0.0,47%,9432
A,ideal,data-009,False,2026-06-15T11:30:32.971964+00:00,3.84521484375,6.171941757202148,7.80797004699707,0.0,0.0,55%,9540
A,ideal,data-010,False,2026-06-15T11:30:36.366717+00:00,4.280805587768555,4.280805587768555,9.08041000366211,0.0,0.0,55%,9356
A,ideal,data-011,False,2026-06-15T11:30:39.754585+00:00,7.9174041748046875,7.9174041748046875,12.221097946166992,0.0,0.0,41%,9668
A,ideal,data-012,False,2026-06-15T11:30:43.143909+00:00,8.784055709838867,10.80179214477539,12.815713882446289,0.0,0.0,41%,9416
A,ideal,data-013,False,2026-06-15T11:30:46.531950+00:00,6.559848785400391,8.993387222290039,10.857582092285156,0.0,0.0,45%,9320
A,ideal,data-014,False,2026-06-15T11:30:49.916301+00:00,4.7454833984375,6.825447082519531,8.471965789794922,0.0,0.0,55%,9572
A,ideal,data-015,False,2026-06-15T11:30:53.318682+00:00,12.908458709716797,12.908458709716797,17.43793487548828,0.0,0.0,37%,9408
A,ideal,data-016,False,2026-06-15T11:30:56.701300+00:00,4.7702789306640625,6.598949432373047,8.485555648803711,0.0,0.0,52%,9436
A,ideal,data-017,False,2026-06-15T11:31:00.097516+00:00,5.595684051513672,5.595684051513672,9.679079055786133,0.0,0.0,50%,9444
A,ideal,data-018,False,2026-06-15T11:31:03.502108+00:00,12.850761413574219,16.45183563232422,18.445491790771484,0.0,0.0,33%,9448
A,ideal,data-019,False,2026-06-15T11:31:06.887336+00:00,4.920244216918945,6.899356842041016,8.577108383178711,0.0,0.0,52%,9576
A,ideal,data-020,False,2026-06-15T11:31:10.279444+00:00,7.689476013183594,7.689476013183594,11.840105056762695,0.01,0.0,47%,9464
A,ideal,data-021,False,2026-06-15T11:31:13.673699+00:00,6.201744079589844,8.347749710083008,10.526895523071289,0.0,0.0,52%,9380
A,ideal,data-022,False,2026-06-15T11:31:17.068577+00:00,7.507562637329102,9.524345397949219,11.23666763305664,0.0,0.0,45%,9372
A,ideal,data-023,False,2026-06-15T11:31:20.458142+00:00,4.757404327392578,4.757404327392578,8.638381958007812,0.0,0.0,57%,9552
A,ideal,data-024,False,2026-06-15T11:31:23.867517+00:00,13.415098190307617,16.49928092956543,18.721580505371094,0.0,0.0,33%,9536
A,ideal,data-025,False,2026-06-15T11:31:27.259234+00:00,8.942604064941406,11.261463165283203,13.397693634033203,0.0,0.0,40%,9320
A,ideal,data-026,False,2026-06-15T11:31:30.645622+00:00,6.65593147277832,6.65593147277832,10.574102401733398,0.0,0.0,50%,9392
A,ideal,data-027,False,2026-06-15T11:31:34.030463+00:00,6.079435348510742,8.217811584472656,10.13803482055664,0.0,0.0,47%,9412
A,ideal,data-028,False,2026-06-15T11:31:37.424467+00:00,10.458230972290039,12.576103210449219,14.633893966674805,0.0,0.0,38%,9356
A,ideal,data-029,False,2026-06-15T11:31:40.813000+00:00,10.35165786743164,10.35165786743164,14.472246170043945,0.0,0.0,38%,9404
A,ideal,data-030,False,2026-06-15T11:31:44.205563+00:00,9.849309921264648,9.849309921264648,13.945341110229492,0.01,0.0,44%,9268
A,ideal,data-031,False,2026-06-15T11:31:47.600006+00:00,4.33039665222168,7.504463195800781,9.413003921508789,0.0,0.0,50%,9436
A,ideal,data-032,False,2026-06-15T11:31:50.984057+00:00,4.117012023925781,6.349802017211914,8.120298385620117,0.0,0.0,52%,9312
A,ideal,data-033,False,2026-06-15T11:31:54.387784+00:00,8.759260177612305,8.759260177612305,12.704610824584961,0.0,0.0,41%,9464
A,ideal,data-034,False,2026-06-15T11:31:57.772950+00:00,4.425048828125,4.425048828125,8.104324340820312,0.01,0.0,57%,9648
A,ideal,data-035,False,2026-06-15T11:32:01.162482+00:00,8.311033248901367,10.542631149291992,12.348413467407227,0.0,0.0,43%,9320
A,ideal,data-036,False,2026-06-15T11:32:04.559879+00:00,8.625030517578125,8.625030517578125,12.891054153442383,0.0,0.0,45%,9380
A,ideal,data-037,False,2026-06-15T11:32:07.947102+00:00,4.675388336181641,6.575584411621094,8.062362670898438,0.0,0.0,52%,9300
A,ideal,data-038,False,2026-06-15T11:32:11.345729+00:00,5.3043365478515625,7.440090179443359,9.295940399169922,0.0,0.0,50%,9612
A,ideal,data-039,False,2026-06-15T11:32:14.751029+00:00,8.589982986450195,11.102676391601562,13.307571411132812,0.0,0.0,45%,9268
A,ideal,data-040,False,2026-06-15T11:32:18.155764+00:00,10.043144226074219,12.783527374267578,15.004634857177734,0.0,0.0,38%,9372
A,ideal,data-041,False,2026-06-15T11:32:21.554813+00:00,8.845806121826172,8.845806121826172,13.210535049438477,0.01,0.0,45%,9376
A,ideal,data-042,False,2026-06-15T11:32:24.946577+00:00,15.09404182434082,17.66681671142578,19.675016403198242,0.0,0.0,32%,9436
A,ideal,data-043,False,2026-06-15T11:32:28.333625+00:00,4.010438919067383,5.98907470703125,7.544279098510742,0.0,0.0,61%,9296
A,ideal,data-044,False,2026-06-15T11:32:31.729973+00:00,13.939380645751953,17.239093780517578,19.37270164489746,0.0,0.0,32%,9444
A,ideal,data-045,False,2026-06-15T11:32:35.119896+00:00,9.002923965454102,9.002923965454102,12.851476669311523,0.01,0.0,41%,9488
A,ideal,data-046,False,2026-06-15T11:32:38.506973+00:00,5.370140075683594,5.370140075683594,9.051799774169922,0.0,0.0,50%,9484
A,ideal,data-047,False,2026-06-15T11:32:41.896373+00:00,5.433320999145508,5.433320999145508,9.096860885620117,0.0,0.0,50%,9516
A,ideal,data-048,False,2026-06-15T11:32:45.291640+00:00,4.543781280517578,6.541967391967773,8.277416229248047,0.0,0.0,52%,9432
A,ideal,data-049,False,2026-06-15T11:32:48.691004+00:00,10.096311569213867,12.19797134399414,14.312982559204102,0.0,0.0,40%,9436
A,ideal,data-050,False,2026-06-15T11:32:52.079648+00:00,9.349584579467773,12.170076370239258,13.86404037475586,0.0,0.0,40%,9312
A,ideal,data-051,False,2026-06-15T11:32:55.460838+00:00,3.2634735107421875,3.2634735107421875,6.965398788452148,0.0,0.0,55%,9412
A,ideal,data-052,False,2026-06-15T11:32:58.844494+00:00,4.834175109863281,4.834175109863281,8.610725402832031,0.0,0.0,52%,9648
A,ideal,data-053,False,2026-06-15T11:33:02.226542+00:00,4.903316497802734,6.865501403808594,8.364200592041016,0.0,0.0,57%,9388
A,ideal,data-054,False,2026-06-15T11:33:05.627102+00:00,8.531570434570312,8.531570434570312,12.398719787597656,0.0,0.0,47%,9308
A,ideal,data-055,False,2026-06-15T11:33:09.017544+00:00,7.32111930847168,7.32111930847168,11.02900505065918,0.0,0.0,50%,9456
A,ideal,data-056,False,2026-06-15T11:33:12.392470+00:00,3.3388137817382812,5.357027053833008,7.216453552246094,0.0,0.0,55%,9380
A,ideal,data-057,False,2026-06-15T11:33:15.783551+00:00,3.8335323333740234,6.147623062133789,8.12530517578125,0.0,0.0,55%,9548
A,ideal,data-058,False,2026-06-15T11:33:19.175569+00:00,8.77237319946289,10.951042175292969,13.083457946777344,0.0,0.0,41%,9668
A,ideal,data-059,False,2026-06-15T11:33:22.570579+00:00,5.097389221191406,7.094860076904297,8.609771728515625,0.0,0.0,52%,9416
A,ideal,data-060,False,2026-06-15T11:33:25.974593+00:00,4.010200500488281,6.508827209472656,9.381532669067383,0.0,0.0,47%,9424
A,ideal,data-061,False,2026-06-15T11:33:29.381845+00:00,11.989355087280273,15.671968460083008,18.4781551361084,0.0,0.0,35%,9564
A,ideal,data-062,False,2026-06-15T11:33:32.777008+00:00,4.868507385253906,7.072210311889648,8.509635925292969,0.0,0.0,52%,9376
A,ideal,data-063,False,2026-06-15T11:33:36.158302+00:00,4.226446151733398,6.892204284667969,8.788347244262695,0.0,0.0,55%,9408
A,ideal,data-064,False,2026-06-15T11:33:39.545444+00:00,6.618022918701172,6.618022918701172,10.648012161254883,0.01,0.0,52%,9484
A,ideal,data-065,False,2026-06-15T11:33:42.952249+00:00,3.5080909729003906,5.47480583190918,7.664680480957031,0.0,0.0,52%,9524
A,ideal,data-066,False,2026-06-15T11:33:46.341320+00:00,3.9365291595458984,3.9365291595458984,7.760286331176758,0.0,0.0,57%,9452
A,ideal,data-067,False,2026-06-15T11:33:49.739089+00:00,4.962444305419922,4.962444305419922,9.655952453613281,0.0,0.0,45%,9400
A,ideal,data-068,False,2026-06-15T11:33:53.125268+00:00,3.710508346557617,3.710508346557617,7.441997528076172,0.0,0.0,55%,9344
A,ideal,data-069,False,2026-06-15T11:33:56.515306+00:00,4.691362380981445,4.691362380981445,8.467435836791992,0.0,0.0,52%,9528
A,ideal,data-070,False,2026-06-15T11:33:59.910156+00:00,4.884004592895508,6.852388381958008,8.489847183227539,0.0,0.0,55%,9440
A,ideal,data-071,False,2026-06-15T11:34:03.288462+00:00,3.857135772705078,5.759000778198242,7.280111312866211,0.0,0.0,55%,9376
A,ideal,data-072,False,2026-06-15T11:34:06.679787+00:00,5.259513854980469,5.259513854980469,10.445833206176758,0.0,0.0,50%,9564
A,ideal,data-073,False,2026-06-15T11:34:10.062910+00:00,3.9801597595214844,3.9801597595214844,8.291006088256836,0.0,0.0,52%,9440
A,ideal,data-074,False,2026-06-15T11:34:13.472526+00:00,5.912303924560547,10.440826416015625,14.563322067260742,0.0,0.0,35%,9380
A,ideal,data-075,False,2026-06-15T11:34:16.867643+00:00,5.394935607910156,7.696628570556641,9.633541107177734,0.0,0.0,52%,9376
A,ideal,data-076,False,2026-06-15T11:34:20.268390+00:00,6.668329238891602,8.709192276000977,10.32114028930664,0.0,0.0,52%,9532
A,ideal,data-077,False,2026-06-15T11:34:23.658393+00:00,8.541584014892578,8.541584014892578,13.019323348999023,0.0,0.0,42%,9484
A,ideal,data-078,False,2026-06-15T11:34:27.054272+00:00,5.712985992431641,5.712985992431641,10.921001434326172,0.0,0.0,47%,9268
A,ideal,data-079,False,2026-06-15T11:34:30.448272+00:00,4.619359970092773,7.873058319091797,10.161399841308594,0.0,0.0,52%,9348
A,ideal,data-080,False,2026-06-15T11:34:33.839040+00:00,5.258083343505859,7.561683654785156,9.432792663574219,0.0,0.0,47%,9268
A,ideal,data-081,False,2026-06-15T11:34:37.227766+00:00,7.388830184936523,7.388830184936523,11.694908142089844,0.0,0.0,43%,9328
A,ideal,data-082,False,2026-06-15T11:34:40.624879+00:00,7.442951202392578,7.442951202392578,17.931461334228516,0.0,0.0,33%,9412
A,ideal,data-083,False,2026-06-15T11:34:44.014119+00:00,8.435726165771484,11.803150177001953,13.891220092773438,0.0,0.0,37%,9444
A,ideal,data-084,False,2026-06-15T11:34:47.414409+00:00,4.93931770324707,4.93931770324707,12.869834899902344,0.0,0.0,45%,9412
A,ideal,data-085,False,2026-06-15T11:34:50.856908+00:00,9.890556335449219,9.890556335449219,37.78886795043945,0.0,0.0,14%,9524
A,ideal,data-086,False,2026-06-15T11:34:54.244303+00:00,4.481792449951172,4.481792449951172,9.485244750976562,0.0,0.0,50%,9440
A,ideal,data-087,False,2026-06-15T11:34:57.632409+00:00,7.5778961181640625,9.763479232788086,11.565685272216797,0.0,0.0,47%,9436
A,ideal,data-088,False,2026-06-15T11:35:01.017002+00:00,7.406711578369141,7.406711578369141,11.511564254760742,0.0,0.0,45%,9328
A,ideal,data-089,False,2026-06-15T11:35:04.415056+00:00,5.035877227783203,6.968259811401367,8.482933044433594,0.0,0.0,52%,9468
A,ideal,data-090,False,2026-06-15T11:35:07.807753+00:00,4.767656326293945,6.796360015869141,8.500814437866211,0.0,0.0,52%,9284
A,ideal,data-091,False,2026-06-15T11:35:11.196223+00:00,9.146690368652344,9.146690368652344,12.919425964355469,0.0,0.0,41%,9324
A,ideal,data-092,False,2026-06-15T11:35:14.577463+00:00,5.0525665283203125,5.0525665283203125,9.58704948425293,0.0,0.0,50%,9420
A,ideal,data-093,False,2026-06-15T11:35:17.981760+00:00,8.13746452331543,10.710000991821289,13.653755187988281,0.0,0.0,38%,9372
A,ideal,data-094,False,2026-06-15T11:35:21.366969+00:00,6.838321685791016,9.245157241821289,10.914087295532227,0.0,0.0,50%,9460
A,ideal,data-095,False,2026-06-15T11:35:24.759080+00:00,5.219459533691406,5.219459533691406,9.121417999267578,0.0,0.0,50%,9416
A,ideal,data-096,False,2026-06-15T11:35:28.146767+00:00,4.3315887451171875,6.515741348266602,8.088111877441406,0.0,0.0,57%,9540
A,ideal,data-097,False,2026-06-15T11:35:31.552914+00:00,8.896827697753906,8.896827697753906,13.218879699707031,0.0,0.0,41%,9436
A,ideal,data-098,False,2026-06-15T11:35:34.941497+00:00,4.583120346069336,4.583120346069336,8.260488510131836,0.0,0.0,52%,9328
A,ideal,data-099,False,2026-06-15T11:35:38.336922+00:00,4.978179931640625,7.040977478027344,8.634805679321289,0.0,0.0,50%,9324
A,ideal,data-100,False,2026-06-15T11:35:41.728299+00:00,5.700111389160156,7.716655731201172,9.725093841552734,0.0,0.0,52%,9448
A,edge,data-001,False,2026-06-15T11:37:05.263516+00:00,106.77742958068848,211.5304470062256,214.03908729553223,0.0,0.0,2%,9564
A,edge,data-002,False,2026-06-15T11:37:09.158032+00:00,111.15741729736328,216.41063690185547,219.2394733428955,0.0,0.0,1%,9444
A,edge,data-003,False,2026-06-15T11:37:13.051621+00:00,108.23225975036621,212.2032642364502,214.49995040893555,0.0,0.0,2%,9464
A,edge,data-004,False,2026-06-15T11:37:17.073077+00:00,105.90553283691406,105.90553283691406,342.54980087280273,0.0,0.0,1%,9420
A,edge,data-005,False,2026-06-15T11:37:20.971675+00:00,108.01196098327637,211.9126319885254,213.94920349121094,0.0,0.0,1%,9516
A,edge,data-006,False,2026-06-15T11:37:24.858124+00:00,106.77385330200195,210.4184627532959,211.93718910217285,0.0,0.0,1%,9540
A,edge,data-007,False,2026-06-15T11:37:28.766442+00:00,111.70363426208496,111.70363426208496,221.31681442260742,0.0,0.0,2%,9300
A,edge,data-008,False,2026-06-15T11:37:32.673497+00:00,111.58633232116699,216.07208251953125,218.80435943603516,0.0,0.0,2%,9320
A,edge,data-009,False,2026-06-15T11:37:36.584408+00:00,114.52627182006836,114.52627182006836,221.22621536254883,0.0,0.0,1%,9388
A,edge,data-010,False,2026-06-15T11:37:40.484865+00:00,107.36370086669922,210.6480598449707,212.4927043914795,0.0,0.0,2%,9524
A,edge,data-011,False,2026-06-15T11:37:44.370083+00:00,105.37219047546387,209.46311950683594,211.46488189697266,0.0,0.0,2%,9236
A,edge,data-012,False,2026-06-15T11:37:48.674898+00:00,112.73455619812012,219.71607208251953,222.3961353302002,0.0,0.0,1%,9428
A,edge,data-013,False,2026-06-15T11:37:52.576561+00:00,112.22624778747559,215.48819541931152,217.11444854736328,0.0,0.0,2%,9324
A,edge,data-014,False,2026-06-15T11:37:56.471898+00:00,109.09676551818848,214.0510082244873,217.45800971984863,0.0,0.0,2%,9404
A,edge,data-015,False,2026-06-15T11:38:00.365138+00:00,106.67157173156738,106.67157173156738,212.59498596191406,0.0,0.0,1%,9528
A,edge,data-016,False,2026-06-15T11:38:04.259155+00:00,108.45804214477539,108.45804214477539,218.2178497314453,0.0,0.0,2%,9544
A,edge,data-017,False,2026-06-15T11:38:09.216809+00:00,107.58852958679199,107.58852958679199,213.7453556060791,0.0,0.0,0%,9376
A,edge,data-018,False,2026-06-15T11:38:13.120109+00:00,111.98115348815918,218.25623512268066,222.04017639160156,0.0,0.0,2%,9340
A,edge,data-019,False,2026-06-15T11:38:17.017547+00:00,109.54737663269043,109.54737663269043,216.4759635925293,0.0,0.0,1%,9512
A,edge,data-020,False,2026-06-15T11:38:20.934557+00:00,112.04910278320312,112.04910278320312,223.07562828063965,0.0,0.0,2%,9360
A,edge,data-021,False,2026-06-15T11:38:24.821538+00:00,105.865478515625,105.865478515625,211.07816696166992,0.0,0.0,1%,9488
A,edge,data-022,False,2026-06-15T11:38:28.734521+00:00,108.64830017089844,213.37199211120605,215.16060829162598,0.0,0.0,2%,9300
